split,lesion_id,image,n_lesions_on_image,status,k3_rank,k3_detected,k3_pred_y0,k3_pred_y1,k3_pred_x0,k3_pred_x1,box_iou_k3,cand1_y0,cand1_y1,cand1_x0,cand1_x1,cand1_sum,cand1_area,cand2_y0,cand2_y1,cand2_x0,cand2_x1,cand2_sum,cand2_area,cand3_y0,cand3_y1,cand3_x0,cand3_x1,cand3_sum,cand3_area
train,Mass-Training_P_00229_LEFT_CC_1,Mass-Training_P_00229_LEFT_CC,1,ok,1,True,1005.0,1371.0,0.0,232.0,0.875,1005,1371,0,232,2434.376916497946,2760,,,,,,,,,,,,
train,Mass-Training_P_00229_LEFT_MLO_1,Mass-Training_P_00229_LEFT_MLO,1,ok,1,True,1420.0,1814.0,364.0,712.0,0.8711340206185567,1420,1814,364,712,2665.7549345493317,3607,,,,,,,,,,,,
train,Mass-Training_P_00231_LEFT_CC_1,Mass-Training_P_00231_LEFT_CC,1,ok,1,True,1416.0,1719.0,324.0,607.0,0.9203612479474549,1416,1719,324,607,2252.6333915889263,2461,,,,,,,,,,,,
train,Mass-Training_P_00231_LEFT_MLO_1,Mass-Training_P_00231_LEFT_MLO,1,ok,1,True,1957.0,2261.0,269.0,512.0,0.9005069708491762,1957,2261,269,512,1957.2573362886906,2125,,,,,,,,,,,,
train,Mass-Training_P_00234_LEFT_CC_1,Mass-Training_P_00234_LEFT_CC,1,ok,1,True,2050.0,2674.0,1106.0,1764.0,0.8776495993635278,2050,2674,1106,1764,8786.179174691439,12059,,,,,,,,,,,,
train,Mass-Training_P_00239_RIGHT_CC_1,Mass-Training_P_00239_RIGHT_CC,1,ok,1,True,1339.0,1590.0,1176.0,1408.0,0.9285004965243296,1339,1590,1176,1408,1756.5142857432365,2059,,,,,,,,,,,,
train,Mass-Training_P_00239_RIGHT_MLO_1,Mass-Training_P_00239_RIGHT_MLO,1,ok,1,True,2422.0,2669.0,998.0,1204.0,0.9062385990514411,2422,2669,998,1204,1507.2913533747196,1745,,,,,,,,,,,,
train,Mass-Training_P_00240_RIGHT_CC_1,Mass-Training_P_00240_RIGHT_CC,1,ok,1,True,1432.0,1754.0,2062.0,2369.0,0.9025906735751296,1432,1754,2062,2369,2500.2658963501453,2822,,,,,,,,,,,,
train,Mass-Training_P_00240_RIGHT_MLO_1,Mass-Training_P_00240_RIGHT_MLO,1,ok,1,True,2569.0,2795.0,2133.0,2378.0,0.8498993963782696,2569,2795,2133,2378,1410.8237745761871,1600,,,,,,,,,,,,
train,Mass-Training_P_00241_RIGHT_CC_1,Mass-Training_P_00241_RIGHT_CC,1,ok,1,True,4537.0,4763.0,3572.0,3923.0,0.7710459183673469,4537,4763,3572,3923,939.9193321764469,1048,1439.0,1658.0,4091.0,4201.0,209.02445903420448,318.0,,,,,,
train,Mass-Training_P_00241_RIGHT_MLO_1,Mass-Training_P_00241_RIGHT_MLO,1,ok,1,True,2979.0,3286.0,3433.0,3740.0,0.7009194159004868,2979,3286,3433,3740,1043.3803286254406,1200,,,,,,,,,,,,
train,Mass-Training_P_00242_RIGHT_CC_1,Mass-Training_P_00242_RIGHT_CC,1,ok,1,True,2238.0,2530.0,1164.0,1476.0,0.9132336018411967,2238,2530,1164,1476,2799.2690404057503,2962,,,,,,,,,,,,
train,Mass-Training_P_00242_RIGHT_MLO_1,Mass-Training_P_00242_RIGHT_MLO,1,ok,1,True,1874.0,2141.0,1197.0,1493.0,0.9107142857142857,1874,2141,1197,1493,1972.1808429658413,2246,,,,,,,,,,,,
train,Mass-Training_P_00247_RIGHT_CC_1,Mass-Training_P_00247_RIGHT_CC,1,ok,1,True,2367.0,2665.0,2223.0,2600.0,0.8888888888888888,2367,2665,2223,2600,2971.2516623437405,3360,,,,,,,,,,,,
train,Mass-Training_P_00247_RIGHT_MLO_1,Mass-Training_P_00247_RIGHT_MLO,1,ok,1,True,2214.0,2568.0,1898.0,2271.0,0.9375,2214,2568,1898,2271,3946.9927476644516,4496,,,,,,,,,,,,
train,Mass-Training_P_00248_LEFT_MLO_1,Mass-Training_P_00248_LEFT_MLO,1,ok,1,True,2192.0,2509.0,2467.0,2801.0,0.9743589743589743,2192,2509,2467,2801,1125.4113978743553,1214,,,,,,,,,,,,
train,Mass-Training_P_00259_RIGHT_CC_1,Mass-Training_P_00259_RIGHT_CC,1,ok,1,True,2342.0,2642.0,2055.0,2323.0,0.967741935483871,2342,2642,2055,2323,2422.526382148266,2686,,,,,,,,,,,,
train,Mass-Training_P_00259_RIGHT_MLO_1,Mass-Training_P_00259_RIGHT_MLO,1,ok,1,True,3383.0,3626.0,2260.0,2523.0,0.8065693430656934,3383,3626,2260,2523,1531.774769872427,1769,,,,,,,,,,,,
train,Mass-Training_P_00264_LEFT_CC_1,Mass-Training_P_00264_LEFT_CC,1,ok,1,True,2651.0,2882.0,988.0,1243.0,0.9277899343544858,2651,2882,988,1243,1744.7913109362125,1820,,,,,,,,,,,,
train,Mass-Training_P_00264_LEFT_MLO_1,Mass-Training_P_00264_LEFT_MLO,1,ok,1,True,2156.0,2477.0,892.0,1173.0,0.8435792349726776,2156,2477,892,1173,2218.7878971397877,2424,,,,,,,,,,,,
train,Mass-Training_P_00273_LEFT_CC_1,Mass-Training_P_00273_LEFT_CC,1,ok,1,True,4536.0,4932.0,2959.0,3348.0,0.8014031300593631,4536,4932,2959,3348,2420.9110182523727,2648,,,,,,,,,,,,
train,Mass-Training_P_00279_LEFT_CC_1,Mass-Training_P_00279_LEFT_CC,1,ok,1,True,1160.0,1519.0,1282.0,1653.0,0.832589949449896,1160,1519,1282,1653,2153.7036728560925,2491,4242.0,4300.0,807.0,904.0,35.514241099357605,79.0,4306.0,4338.0,833.0,865.0,11.395975172519684,28.0
train,Mass-Training_P_00283_RIGHT_CC_1,Mass-Training_P_00283_RIGHT_CC,1,ok,1,True,1595.0,2115.0,85.0,469.0,0.9372054128021895,1595,2115,85,469,4259.999088346958,4610,,,,,,,,,,,,
train,Mass-Training_P_00283_RIGHT_MLO_1,Mass-Training_P_00283_RIGHT_MLO,1,ok,1,True,2313.0,2689.0,1678.0,2048.0,0.8498862774829417,2313,2689,1678,2048,2501.3384851515293,2859,4990.0,5187.0,1752.0,2005.0,405.47698575258255,870.0,,,,,,
train,Mass-Training_P_00287_RIGHT_CC_1,Mass-Training_P_00287_RIGHT_CC,1,ok,1,True,991.0,1344.0,1837.0,2223.0,0.9389946315275745,991,1344,1837,2223,3301.0963600873947,3975,,,,,,,,,,,,
train,Mass-Training_P_00287_RIGHT_MLO_1,Mass-Training_P_00287_RIGHT_MLO,1,ok,1,True,2584.0,2865.0,1314.0,1629.0,0.8962734393543793,2584,2865,1314,1629,2303.4341268241405,2805,,,,,,,,,,,,
train,Mass-Training_P_00289_LEFT_CC_1,Mass-Training_P_00289_LEFT_CC,1,ok,1,True,2014.0,2212.0,2631.0,2783.0,0.7559224694903087,2014,2212,2631,2783,686.336754411459,829,,,,,,,,,,,,
train,Mass-Training_P_00289_LEFT_MLO_1,Mass-Training_P_00289_LEFT_MLO,1,ok,1,True,2123.0,2311.0,2075.0,2274.0,0.8769230769230769,2123,2311,2075,2274,1026.7908582091331,1054,,,,,,,,,,,,
train,Mass-Training_P_00294_LEFT_CC_1,Mass-Training_P_00294_LEFT_CC,1,ok,1,True,2909.0,3118.0,666.0,880.0,0.7728758169934641,2909,3118,666,880,1193.3317345380783,1254,,,,,,,,,,,,
train,Mass-Training_P_00294_LEFT_MLO_1,Mass-Training_P_00294_LEFT_MLO,1,ok,1,True,2305.0,2457.0,1274.0,1481.0,0.9459459459459459,2305,2457,1274,1481,885.7404802143574,941,,,,,,,,,,,,
train,Mass-Training_P_00298_LEFT_CC_1,Mass-Training_P_00298_LEFT_CC,1,ok,1,True,2272.0,2486.0,86.0,285.0,0.9534619750283768,2272,2486,86,285,1101.2625785768032,1185,,,,,,,,,,,,
train,Mass-Training_P_00298_LEFT_MLO_1,Mass-Training_P_00298_LEFT_MLO,1,ok,1,True,3868.0,4172.0,294.0,588.0,0.7924819773429455,3868,4172,294,588,1770.8353402018547,2299,1551.0,1719.0,836.0,1060.0,528.7321927249432,978.0,,,,,,
train,Mass-Training_P_00303_LEFT_CC_1,Mass-Training_P_00303_LEFT_CC,1,ok,1,True,3003.0,3159.0,436.0,637.0,0.8269817073170732,3003,3159,436,637,840.4898199439049,936,,,,,,,,,,,,
train,Mass-Training_P_00303_LEFT_MLO_1,Mass-Training_P_00303_LEFT_MLO,1,ok,1,True,2868.0,3069.0,248.0,548.0,0.8005041411595246,2868,3069,248,548,1311.7024202942848,1510,,,,,,,,,,,,
train,Mass-Training_P_00303_RIGHT_CC_1,Mass-Training_P_00303_RIGHT_CC,1,ok,1,True,2274.0,2535.0,2663.0,2898.0,0.6819196428571429,2274,2535,2663,2898,1673.19120195508,1746,,,,,,,,,,,,
train,Mass-Training_P_00303_RIGHT_MLO_1,Mass-Training_P_00303_RIGHT_MLO,1,ok,1,True,2462.0,2769.0,2279.0,2517.0,0.9313304721030042,2462,2769,2279,2517,1976.2035586833954,2137,,,,,,,,,,,,
train,Mass-Training_P_00304_LEFT_MLO_1,Mass-Training_P_00304_LEFT_MLO,1,ok,1,True,1643.0,1925.0,6.0,288.0,0.5522698875468555,1643,1925,6,288,1362.756786942482,1653,,,,,,,,,,,,
train,Mass-Training_P_00309_LEFT_CC_1,Mass-Training_P_00309_LEFT_CC,2,ok,1,True,1237.0,1494.0,165.0,412.0,0.9423076923076923,1237,1494,165,412,1636.464561343193,1715,1948.0,2133.0,93.0,268.0,741.8957858383656,915.0,,,,,,
train,Mass-Training_P_00309_LEFT_CC_2,Mass-Training_P_00309_LEFT_CC,2,ok,2,True,1948.0,2133.0,93.0,268.0,1.0,1237,1494,165,412,1636.464561343193,1715,1948.0,2133.0,93.0,268.0,741.8957858383656,915.0,,,,,,
train,Mass-Training_P_00309_LEFT_MLO_1,Mass-Training_P_00309_LEFT_MLO,2,ok,1,True,2363.0,2773.0,148.0,514.0,0.40511322132943756,2363,2773,148,514,2872.1316738426685,3463,,,,,,,,,,,,
train,Mass-Training_P_00309_LEFT_MLO_2,Mass-Training_P_00309_LEFT_MLO,2,ok,0,False,,,,,0.0,2363,2773,148,514,2872.1316738426685,3463,,,,,,,,,,,,
train,Mass-Training_P_00317_RIGHT_MLO_1,Mass-Training_P_00317_RIGHT_MLO,1,ok,1,True,3482.0,3668.0,1789.0,1992.0,0.7726550079491256,3482,3668,1789,1992,800.3534890413284,886,,,,,,,,,,,,
train,Mass-Training_P_00319_LEFT_CC_1,Mass-Training_P_00319_LEFT_CC,1,ok,1,True,2935.0,3435.0,1545.0,2050.0,0.6439376834499887,2935,3435,1545,2050,3771.045943439007,4909,,,,,,,,,,,,
train,Mass-Training_P_00319_LEFT_MLO_1,Mass-Training_P_00319_LEFT_MLO,1,ok,1,True,3691.0,4172.0,1724.0,2205.0,0.9037145650048876,3691,4172,1724,2205,3583.9452028274536,4629,1142.0,1334.0,2499.0,2753.0,859.6091823279858,1175.0,,,,,,
train,Mass-Training_P_00320_LEFT_CC_1,Mass-Training_P_00320_LEFT_CC,1,ok,1,True,3107.0,3349.0,296.0,591.0,0.9347826086956522,3107,3349,296,591,1764.2476192116737,1875,,,,,,,,,,,,
train,Mass-Training_P_00320_LEFT_MLO_1,Mass-Training_P_00320_LEFT_MLO,1,ok,1,True,2460.0,2802.0,406.0,754.0,0.829102447869447,2460,2802,406,754,2635.551237732172,3001,,,,,,,,,,,,
train,Mass-Training_P_00328_LEFT_MLO_1,Mass-Training_P_00328_LEFT_MLO,1,ok,1,True,1493.0,1880.0,268.0,739.0,0.9010238907849829,1493,1880,268,739,1919.44988322258,2398,,,,,,,,,,,,
train,Mass-Training_P_00328_RIGHT_CC_1,Mass-Training_P_00328_RIGHT_CC,2,ok,1,True,1239.0,1507.0,3450.0,3760.0,0.8267130089374379,1239,1507,3450,3760,1023.925615221262,1233,2443.0,2725.0,3626.0,3852.0,847.3521402478218,910.0,,,,,,
train,Mass-Training_P_00328_RIGHT_CC_2,Mass-Training_P_00328_RIGHT_CC,2,ok,2,True,2443.0,2725.0,3626.0,3852.0,0.8780487804878049,1239,1507,3450,3760,1023.925615221262,1233,2443.0,2725.0,3626.0,3852.0,847.3521402478218,910.0,,,,,,
train,Mass-Training_P_00328_RIGHT_MLO_1,Mass-Training_P_00328_RIGHT_MLO,2,ok,1,True,1521.0,1732.0,2303.0,2549.0,0.7746478873239436,1521,1732,2303,2549,702.990729779005,787,1782.0,2014.0,3021.0,3239.0,484.6442784368992,721.0,,,,,,
train,Mass-Training_P_00328_RIGHT_MLO_2,Mass-Training_P_00328_RIGHT_MLO,2,ok,2,True,1782.0,2014.0,3021.0,3239.0,0.7506726457399103,1521,1732,2303,2549,702.990729779005,787,1782.0,2014.0,3021.0,3239.0,484.6442784368992,721.0,,,,,,
train,Mass-Training_P_00333_RIGHT_CC_1,Mass-Training_P_00333_RIGHT_CC,1,ok,1,True,2333.0,2661.0,1661.0,1923.0,0.7556449809970937,2333,2661,1661,1923,2243.1140071749687,2397,,,,,,,,,,,,
train,Mass-Training_P_00333_RIGHT_MLO_1,Mass-Training_P_00333_RIGHT_MLO,1,ok,1,True,2516.0,2834.0,1445.0,1768.0,0.8487784330244313,2516,2834,1445,1768,2249.3426231741905,3094,991.0,1081.0,1489.0,1594.0,164.38224950432777,306.0,,,,,,
train,Mass-Training_P_00334_LEFT_MLO_1,Mass-Training_P_00334_LEFT_MLO,1,ok,1,True,2696.0,3242.0,574.0,1092.0,0.9194529914529914,2696,3242,574,1092,8966.08597394824,10159,,,,,,,,,,,,
train,Mass-Training_P_00335_LEFT_MLO_1,Mass-Training_P_00335_LEFT_MLO,1,ok,1,True,3665.0,4238.0,1865.0,2408.0,0.8426797516523132,3665,4238,1865,2408,5437.277902901173,6418,,,,,,,,,,,,
train,Mass-Training_P_00342_RIGHT_CC_1,Mass-Training_P_00342_RIGHT_CC,1,ok,1,True,1670.0,1855.0,3519.0,3666.0,0.6722222222222223,1670,1855,3519,3666,357.5438583791256,457,,,,,,,,,,,,
train,Mass-Training_P_00342_RIGHT_MLO_1,Mass-Training_P_00342_RIGHT_MLO,3,ok,0,False,,,,,0.0,1914,2062,2874,3068,492.52220118045807,530,1676.0,1798.0,2642.0,2771.0,163.59505024552345,274.0,,,,,,
train,Mass-Training_P_00342_RIGHT_MLO_2,Mass-Training_P_00342_RIGHT_MLO,3,ok,2,True,1676.0,1798.0,2642.0,2771.0,0.56,1914,2062,2874,3068,492.52220118045807,530,1676.0,1798.0,2642.0,2771.0,163.59505024552345,274.0,,,,,,
train,Mass-Training_P_00342_RIGHT_MLO_3,Mass-Training_P_00342_RIGHT_MLO,3,ok,1,True,1914.0,2062.0,2874.0,3068.0,0.9393939393939394,1914,2062,2874,3068,492.52220118045807,530,1676.0,1798.0,2642.0,2771.0,163.59505024552345,274.0,,,,,,
train,Mass-Training_P_00348_LEFT_CC_1,Mass-Training_P_00348_LEFT_CC,1,ok,1,True,3124.0,3296.0,1267.0,1440.0,0.9166666666666666,3124,3296,1267,1440,733.0757819712162,765,,,,,,,,,,,,
train,Mass-Training_P_00348_LEFT_MLO_1,Mass-Training_P_00348_LEFT_MLO,1,ok,1,True,2719.0,2944.0,1775.0,1979.0,0.9555555555555556,2719,2944,1775,1979,1132.0331655740738,1206,,,,,,,,,,,,
train,Mass-Training_P_00351_LEFT_CC_1,Mass-Training_P_00351_LEFT_CC,1,ok,1,True,2305.0,2660.0,1589.0,1957.0,0.9457729875378915,2305,2660,1589,1957,2021.341142475605,2149,,,,,,,,,,,,
train,Mass-Training_P_00351_LEFT_MLO_1,Mass-Training_P_00351_LEFT_MLO,1,ok,1,True,4134.0,4514.0,1525.0,1938.0,0.9493491794001132,4134,4514,1525,1938,2302.854971587658,2501,,,,,,,,,,,,
train,Mass-Training_P_00356_LEFT_CC_1,Mass-Training_P_00356_LEFT_CC,1,ok,1,True,3824.0,4265.0,2192.0,2747.0,0.8024210981409425,3824,4265,2192,2747,3059.340813577175,3787,,,,,,,,,,,,
train,Mass-Training_P_00363_LEFT_CC_1,Mass-Training_P_00363_LEFT_CC,1,ok,1,True,2165.0,2553.0,199.0,619.0,0.8595995288574794,2165,2553,199,619,4588.730375051498,5202,,,,,,,,,,,,
train,Mass-Training_P_00363_LEFT_MLO_1,Mass-Training_P_00363_LEFT_MLO,1,ok,1,True,2128.0,2594.0,527.0,1083.0,0.8444555945810336,2128,2594,527,1083,6528.798829972744,7890,,,,,,,,,,,,
train,Mass-Training_P_00366_RIGHT_CC_1,Mass-Training_P_00366_RIGHT_CC,1,ok,1,True,3690.0,3891.0,1190.0,1420.0,0.8984700973574409,3690,3891,1190,1420,902.3232572376728,971,,,,,,,,,,,,
train,Mass-Training_P_00366_RIGHT_MLO_1,Mass-Training_P_00366_RIGHT_MLO,1,ok,1,True,4159.0,4342.0,1061.0,1290.0,0.9459459459459459,4159,4342,1061,1290,641.3812426924706,691,,,,,,,,,,,,
train,Mass-Training_P_00370_RIGHT_CC_1,Mass-Training_P_00370_RIGHT_CC,1,ok,1,True,1783.0,1946.0,1206.0,1343.0,0.6515837104072398,1783,1946,1206,1343,283.7436446547508,552,2764.0,2880.0,378.0,519.0,211.6549041569233,457.0,,,,,,
train,Mass-Training_P_00370_RIGHT_MLO_1,Mass-Training_P_00370_RIGHT_MLO,1,ok,1,True,2438.0,2623.0,1517.0,1701.0,0.89546783625731,2438,2623,1517,1701,608.7819565236568,675,,,,,,,,,,,,
train,Mass-Training_P_00376_RIGHT_CC_1,Mass-Training_P_00376_RIGHT_CC,1,ok,1,True,1406.0,1607.0,2356.0,2544.0,0.908080808080808,1406,1607,2356,2544,493.34809947013855,581,,,,,,,,,,,,
train,Mass-Training_P_00376_RIGHT_MLO_1,Mass-Training_P_00376_RIGHT_MLO,4,ok,0,False,,,,,0.0,3355,3538,1868,2071,467.2002118229866,594,496.0,638.0,3613.0,3756.0,167.45769292116165,377.0,,,,,,
train,Mass-Training_P_00376_RIGHT_MLO_2,Mass-Training_P_00376_RIGHT_MLO,4,ok,2,True,496.0,638.0,3613.0,3756.0,0.6205128205128205,3355,3538,1868,2071,467.2002118229866,594,496.0,638.0,3613.0,3756.0,167.45769292116165,377.0,,,,,,
train,Mass-Training_P_00376_RIGHT_MLO_3,Mass-Training_P_00376_RIGHT_MLO,4,ok,0,False,,,,,0.0,3355,3538,1868,2071,467.2002118229866,594,496.0,638.0,3613.0,3756.0,167.45769292116165,377.0,,,,,,
train,Mass-Training_P_00376_RIGHT_MLO_4,Mass-Training_P_00376_RIGHT_MLO,4,ok,1,True,3355.0,3538.0,1868.0,2071.0,1.0,3355,3538,1868,2071,467.2002118229866,594,496.0,638.0,3613.0,3756.0,167.45769292116165,377.0,,,,,,
train,Mass-Training_P_00383_LEFT_MLO_1,Mass-Training_P_00383_LEFT_MLO,1,ok,1,True,3487.0,3911.0,1167.0,1660.0,0.836340206185567,3487,3911,1167,1660,2049.4133460223675,2464,,,,,,,,,,,,
train,Mass-Training_P_00389_LEFT_MLO_1,Mass-Training_P_00389_LEFT_MLO,1,ok,1,True,2439.0,2792.0,1600.0,1964.0,0.958904109589041,2439,2792,1600,1964,3586.0755588412285,3798,,,,,,,,,,,,
train,Mass-Training_P_00396_LEFT_CC_1,Mass-Training_P_00396_LEFT_CC,1,ok,1,True,4761.0,4935.0,3241.0,3448.0,0.8455284552845529,4761,4935,3241,3448,542.946358114481,567,,,,,,,,,,,,
train,Mass-Training_P_00396_LEFT_MLO_1,Mass-Training_P_00396_LEFT_MLO,1,ok,1,True,4270.0,4487.0,3474.0,3664.0,0.8529411764705882,4270,4487,3474,3664,629.1001128852367,742,,,,,,,,,,,,
train,Mass-Training_P_00399_RIGHT_CC_1,Mass-Training_P_00399_RIGHT_CC,1,ok,1,True,3147.0,3442.0,2339.0,2608.0,0.8963878326996197,3147,3442,2339,2608,1186.4842500686646,1266,,,,,,,,,,,,
train,Mass-Training_P_00399_RIGHT_MLO_1,Mass-Training_P_00399_RIGHT_MLO,1,ok,1,True,4366.0,4694.0,2234.0,2504.0,0.8668695321414986,4366,4694,2234,2504,1328.9676513075829,1418,,,,,,,,,,,,
train,Mass-Training_P_00401_LEFT_CC_1,Mass-Training_P_00401_LEFT_CC,1,ok,1,True,3677.0,3820.0,1768.0,1947.0,0.9333333333333333,3677,3820,1768,1947,450.0262274444103,468,,,,,,,,,,,,
train,Mass-Training_P_00401_LEFT_MLO_1,Mass-Training_P_00401_LEFT_MLO,1,ok,1,True,4079.0,4221.0,1582.0,1761.0,0.8298969072164949,4079,4221,1582,1761,485.4964071214199,508,,,,,,,,,,,,
train,Mass-Training_P_00406_RIGHT_CC_1,Mass-Training_P_00406_RIGHT_CC,1,ok,1,True,1836.0,2303.0,616.0,1057.0,0.8806615297876339,1836,2303,616,1057,2869.987471550703,3323,,,,,,,,,,,,
train,Mass-Training_P_00406_RIGHT_MLO_1,Mass-Training_P_00406_RIGHT_MLO,1,ok,1,True,3337.0,3769.0,992.0,1417.0,0.8819625503673857,3337,3769,992,1417,2187.677994519472,2458,,,,,,,,,,,,
train,Mass-Training_P_00408_RIGHT_CC_1,Mass-Training_P_00408_RIGHT_CC,1,ok,1,True,1581.0,2111.0,1765.0,2314.0,0.9034686743748319,1581,2111,1765,2314,8309.866001993418,9348,,,,,,,,,,,,
train,Mass-Training_P_00408_RIGHT_MLO_1,Mass-Training_P_00408_RIGHT_MLO,1,ok,1,True,1994.0,2467.0,1911.0,2370.0,0.8705557473248188,1994,2467,1911,2370,6639.549458384514,7559,,,,,,,,,,,,
train,Mass-Training_P_00411_RIGHT_CC_1,Mass-Training_P_00411_RIGHT_CC,1,ok,1,True,2174.0,2527.0,2058.0,2366.0,0.9628070175438597,2174,2527,2058,2366,1553.3170559108257,2006,,,,,,,,,,,,
train,Mass-Training_P_00411_RIGHT_MLO_1,Mass-Training_P_00411_RIGHT_MLO,1,ok,1,True,3442.0,3668.0,1918.0,2176.0,0.8487636572742956,3442,3668,1918,2176,735.1023911237717,1026,,,,,,,,,,,,
train,Mass-Training_P_00412_RIGHT_CC_1,Mass-Training_P_00412_RIGHT_CC,1,ok,1,True,1297.0,1681.0,2150.0,2667.0,0.8492900608519269,1297,1681,2150,2667,5353.412533968687,5786,,,,,,,,,,,,
train,Mass-Training_P_00412_RIGHT_MLO_1,Mass-Training_P_00412_RIGHT_MLO,1,ok,1,True,2724.0,3063.0,2149.0,2508.0,0.8932146829810901,2724,3063,2149,2508,3250.0633822381496,3446,,,,,,,,,,,,
train,Mass-Training_P_00413_LEFT_CC_1,Mass-Training_P_00413_LEFT_CC,1,ok,1,True,1151.0,1784.0,285.0,955.0,0.9462922057431367,1151,1784,285,955,8300.241041272879,9881,,,,,,,,,,,,
train,Mass-Training_P_00413_LEFT_MLO_1,Mass-Training_P_00413_LEFT_MLO,1,ok,1,True,1755.0,2275.0,1018.0,1544.0,0.8885353389258509,1755,2275,1018,1544,5496.1911081671715,6521,,,,,,,,,,,,
train,Mass-Training_P_00417_RIGHT_CC_1,Mass-Training_P_00417_RIGHT_CC,1,ok,1,True,1545.0,1773.0,2308.0,2503.0,0.851063829787234,1545,1773,2308,2503,1488.9664856493473,1697,,,,,,,,,,,,
train,Mass-Training_P_00417_RIGHT_MLO_1,Mass-Training_P_00417_RIGHT_MLO,1,ok,1,True,1973.0,2246.0,2126.0,2408.0,0.834961439588689,1973,2246,2126,2408,2147.3095332980156,2631,,,,,,,,,,,,
train,Mass-Training_P_00423_RIGHT_CC_1,Mass-Training_P_00423_RIGHT_CC,1,ok,1,True,1487.0,2488.0,1090.0,1958.0,0.8740697427174144,1487,2488,1090,1958,15625.245541095734,23430,,,,,,,,,,,,
train,Mass-Training_P_00426_RIGHT_CC_1,Mass-Training_P_00426_RIGHT_CC,1,ok,1,True,1504.0,1735.0,2326.0,2592.0,0.843469591226321,1504,1735,2326,2592,1414.1506763398647,1831,,,,,,,,,,,,
train,Mass-Training_P_00426_RIGHT_MLO_1,Mass-Training_P_00426_RIGHT_MLO,1,ok,1,True,2401.0,2573.0,1871.0,2088.0,0.924924924924925,2401,2573,1871,2088,987.1567705273628,1152,,,,,,,,,,,,
train,Mass-Training_P_00427_RIGHT_MLO_1,Mass-Training_P_00427_RIGHT_MLO,1,ok,1,True,3427.0,3598.0,1335.0,1518.0,0.8197115384615384,3427,3598,1335,1518,666.6565670073032,793,,,,,,,,,,,,
train,Mass-Training_P_00428_LEFT_CC_1,Mass-Training_P_00428_LEFT_CC,1,ok,1,True,2001.0,2141.0,271.0,450.0,0.8857808857808858,2001,2141,271,450,720.532841950655,767,,,,,,,,,,,,
train,Mass-Training_P_00430_LEFT_CC_1,Mass-Training_P_00430_LEFT_CC,1,ok,1,True,2264.0,2490.0,1527.0,1828.0,0.95,2264,2490,1527,1828,1443.3817950189114,1487,4748.0,4783.0,615.0,633.0,8.816821336746216,21.0,,,,,,
train,Mass-Training_P_00430_LEFT_MLO_1,Mass-Training_P_00430_LEFT_MLO,1,ok,1,True,3142.0,3365.0,2115.0,2380.0,0.9087719298245615,3142,3365,2115,2380,1090.7709386646748,1201,,,,,,,,,,,,
train,Mass-Training_P_00431_RIGHT_CC_1,Mass-Training_P_00431_RIGHT_CC,1,ok,1,True,2477.0,2882.0,2270.0,2639.0,0.8600727272727273,2477,2882,2270,2639,4255.624917834997,4471,3584.0,3792.0,2442.0,2634.0,422.4005128145218,806.0,,,,,,
train,Mass-Training_P_00431_RIGHT_MLO_2,Mass-Training_P_00431_RIGHT_MLO,1,ok,1,True,3237.0,3691.0,1936.0,2561.0,0.9545494505494505,3237,3691,1936,2561,6317.11708560586,6960,,,,,,,,,,,,
train,Mass-Training_P_00436_LEFT_CC_1,Mass-Training_P_00436_LEFT_CC,1,ok,1,True,4145.0,4384.0,186.0,484.0,0.8581235697940504,4145,4384,186,484,1750.8510333001614,1936,,,,,,,,,,,,
train,Mass-Training_P_00436_LEFT_MLO_1,Mass-Training_P_00436_LEFT_MLO,1,ok,1,True,2987.0,3267.0,297.0,582.0,0.91921768707483,2987,3267,297,582,1677.8713687956333,1754,,,,,,,,,,,,
train,Mass-Training_P_00440_RIGHT_MLO_1,Mass-Training_P_00440_RIGHT_MLO,1,ok,1,True,2274.0,2568.0,872.0,1166.0,0.740487514863258,2274,2568,872,1166,2187.376930743456,2459,,,,,,,,,,,,
train,Mass-Training_P_00444_LEFT_CC_1,Mass-Training_P_00444_LEFT_CC,1,ok,1,True,2814.0,3005.0,2372.0,2558.0,0.95,2814,3005,2372,2558,974.9301749765873,1013,,,,,,,,,,,,
train,Mass-Training_P_00444_LEFT_MLO_1,Mass-Training_P_00444_LEFT_MLO,1,ok,1,True,2499.0,2670.0,2343.0,2569.0,0.8970873786407767,2499,2670,2343,2569,943.2613399028778,1005,,,,,,,,,,,,
train,Mass-Training_P_00471_RIGHT_CC_1,Mass-Training_P_00471_RIGHT_CC,1,ok,1,True,3005.0,3306.0,1586.0,1865.0,0.9097719869706841,3005,3306,1586,1865,2058.4405285716057,2226,,,,,,,,,,,,
train,Mass-Training_P_00471_RIGHT_MLO_1,Mass-Training_P_00471_RIGHT_MLO,1,ok,1,True,3008.0,3275.0,1452.0,1758.0,0.8554385964912281,3008,3275,1452,1758,1711.073648482561,1856,,,,,,,,,,,,
train,Mass-Training_P_00475_LEFT_MLO_1,Mass-Training_P_00475_LEFT_MLO,1,ok,1,True,1393.0,1610.0,689.0,954.0,0.695697074010327,1393,1610,689,954,1517.1120029389858,1820,,,,,,,,,,,,
