lesion_id,status,n_comp,n_specks,largest_frac,raw_area,lcc_area,area_ratio,box_iou
Mass-Training_P_01475_LEFT_MLO_1,ok,17,16,0.9995969617113626,101908,101908,1.0,1.0
Mass-Training_P_01475_LEFT_CC_1,ok,15,14,0.9996965979395043,116480,116480,1.0,1.0
Mass-Training_P_01481_RIGHT_MLO_1,ok,14,13,0.9997718020337003,203625,203625,1.0,1.0
Mass-Training_P_01494_LEFT_CC_2,ok,16,15,0.999848413648835,295390,294845,1.0018484288354899,0.9981549815498155
Mass-Training_P_01484_RIGHT_MLO_1,ok,7,6,0.9999005469915465,92961,92961,1.0,1.0
Mass-Training_P_01486_RIGHT_CC_1,ok,4,3,0.9998368234974164,111072,111072,1.0,1.0
Mass-Training_P_01494_LEFT_MLO_1,ok,21,20,0.9996254067848196,142484,142484,1.0,1.0
Mass-Training_P_01486_RIGHT_MLO_1,ok,1,0,1.0,208282,208282,1.0,1.0
Mass-Training_P_01494_LEFT_MLO_2,ok,46,44,0.9996256354625317,344085,344085,1.0,1.0
Mass-Training_P_01491_RIGHT_MLO_1,ok,29,28,0.9996753969431666,154560,154560,1.0,1.0
Mass-Training_P_01485_LEFT_CC_1,ok,15,14,0.9996736174070716,97820,97820,1.0,1.0
Mass-Training_P_01485_LEFT_MLO_1,ok,10,9,0.9998677091188104,112254,112254,1.0,1.0
Mass-Training_P_01493_RIGHT_CC_1,ok,4,3,0.9997245179063361,39672,39672,1.0,1.0
Mass-Training_P_01495_RIGHT_MLO_1,ok,10,9,0.9995283673186295,62260,62260,1.0,1.0
Mass-Training_P_01499_RIGHT_CC_1,ok,5,4,0.9999358041598905,143080,143080,1.0,1.0
Mass-Training_P_01498_RIGHT_MLO_1,ok,3,2,0.9999333299998333,118996,118996,1.0,1.0
Mass-Training_P_01503_LEFT_CC_1,ok,1,0,1.0,54468,54468,1.0,1.0
Mass-Training_P_01504_LEFT_MLO_1,ok,13,12,0.9997105935349112,125701,125701,1.0,1.0
Mass-Training_P_01499_RIGHT_MLO_1,ok,16,15,0.9998268540288333,151788,151788,1.0,1.0
Mass-Training_P_01504_LEFT_CC_1,ok,8,7,0.9998803774092737,103488,103488,1.0,1.0
Mass-Training_P_01503_LEFT_MLO_1,ok,8,7,0.999809896257672,47586,47586,1.0,1.0
Mass-Training_P_01501_RIGHT_CC_1,ok,8,7,0.9997883100082324,74796,74796,1.0,1.0
Mass-Training_P_01506_LEFT_CC_1,ok,10,9,0.9996792657653212,73466,73466,1.0,1.0
Mass-Training_P_01501_RIGHT_MLO_1,ok,5,4,0.9999037850943868,83616,83616,1.0,1.0
Mass-Training_P_01509_RIGHT_CC_1,ok,1,0,1.0,62640,62640,1.0,1.0
Mass-Training_P_01506_LEFT_MLO_1,ok,5,4,0.9998408352963647,49720,49720,1.0,1.0
Mass-Training_P_01509_RIGHT_MLO_1,ok,2,1,0.9999540652273772,72688,72688,1.0,1.0
Mass-Training_P_01514_LEFT_CC_1,ok,7,6,0.9996142662156549,67800,67800,1.0,1.0
Mass-Training_P_01514_LEFT_MLO_1,ok,27,26,0.9994866249412896,147600,147600,1.0,1.0
Mass-Training_P_01508_LEFT_MLO_1,ok,12,11,0.9998471818952224,109305,109305,1.0,1.0
Mass-Training_P_01517_LEFT_MLO_1,ok,8,7,0.9998418368019402,118570,118570,1.0,1.0
Mass-Training_P_01516_RIGHT_CC_1,ok,11,10,0.9998868037419448,225504,225072,1.0019193857965452,0.9980842911877394
Mass-Training_P_01516_RIGHT_MLO_1,ok,19,18,0.9997770653304741,135762,135762,1.0,1.0
Mass-Training_P_01529_RIGHT_MLO_1,ok,58,57,0.9997266273931369,603200,603200,1.0,1.0
Mass-Training_P_01529_RIGHT_CC_1,ok,24,23,0.9999177217640454,666655,666655,1.0,1.0
Mass-Training_P_01532_LEFT_CC_1,ok,3,2,0.9999183406826719,45696,45696,1.0,1.0
Mass-Training_P_01532_LEFT_MLO_1,ok,8,7,0.9996510085851888,43425,43425,1.0,1.0
Mass-Training_P_01531_RIGHT_MLO_1,ok,21,20,0.9997180886409859,160696,160696,1.0,1.0
Mass-Training_P_01543_RIGHT_CC_1,ok,20,19,0.9996146264099486,96234,96234,1.0,1.0
Mass-Training_P_01557_RIGHT_CC_1,ok,5,4,0.9996976633697577,39600,39248,1.0089686098654709,0.9911111111111112
Mass-Training_P_01540_LEFT_CC_1,ok,13,12,0.9998013508144616,149600,149600,1.0,1.0
Mass-Training_P_01544_RIGHT_CC_1,ok,12,11,0.9998109953457603,134112,134112,1.0,1.0
Mass-Training_P_01544_RIGHT_MLO_1,ok,19,18,0.9997894377989232,151317,151317,1.0,1.0
Mass-Training_P_01556_LEFT_CC_1,ok,20,19,0.9998963950175422,320347,320347,1.0,1.0
Mass-Training_P_01553_RIGHT_MLO_1,ok,15,14,0.9995266005410279,72891,72891,1.0,1.0
Mass-Training_P_01540_LEFT_MLO_1,ok,21,20,0.9997572651877823,216221,216221,1.0,1.0
Mass-Training_P_01557_RIGHT_MLO_1,ok,7,6,0.9997417725877256,61776,61776,1.0,1.0
Mass-Training_P_01543_RIGHT_MLO_1,ok,7,6,0.999852662597348,76446,76446,1.0,1.0
Mass-Training_P_01567_LEFT_MLO_1,ok,33,32,0.9997107876217102,250776,250776,1.0,1.0
Mass-Training_P_01564_RIGHT_CC_1,ok,15,14,0.9998046172039694,157002,157002,1.0,1.0
Mass-Training_P_01559_RIGHT_MLO_1,ok,26,25,0.9998243534009573,239598,239598,1.0,1.0
Mass-Training_P_01564_RIGHT_MLO_1,ok,15,14,0.9998258981606652,168896,168896,1.0,1.0
Mass-Training_P_01572_RIGHT_CC_1,ok,18,17,0.9989063512637719,40635,40205,1.0106951871657754,0.9894179894179894
Mass-Training_P_01565_RIGHT_MLO_1,ok,47,45,0.999614836276674,323536,323536,1.0,1.0
Mass-Training_P_01572_RIGHT_MLO_1,ok,6,5,0.9997100188487749,33024,33024,1.0,1.0
Mass-Training_P_01560_RIGHT_CC_1,ok,18,17,0.9997904354750827,140130,140130,1.0,1.0
Mass-Training_P_01565_RIGHT_CC_1,ok,29,28,0.999765890202505,290505,290505,1.0,1.0
Mass-Training_P_01573_RIGHT_CC_1,ok,19,18,0.9998278276439935,323214,323214,1.0,1.0
Mass-Training_P_01591_LEFT_CC_1,ok,11,10,0.9997714599140689,94860,94860,1.0,1.0
Mass-Training_P_01583_RIGHT_MLO_1,ok,4,3,0.999841822208162,29684,29520,1.0055555555555555,0.994475138121547
Mass-Training_P_01589_LEFT_CC_1,ok,6,5,0.9997726009399162,57456,57456,1.0,1.0
Mass-Training_P_01560_RIGHT_MLO_1,ok,20,19,0.999603494534833,110295,110295,1.0,1.0
Mass-Training_P_01589_LEFT_MLO_1,ok,8,7,0.9997019374068554,46575,46575,1.0,1.0
Mass-Training_P_01573_RIGHT_MLO_1,ok,27,26,0.9997668376523883,166618,166618,1.0,1.0
Mass-Training_P_01581_LEFT_CC_1,ok,19,18,0.9986636513157895,52138,52138,1.0,1.0
Mass-Training_P_01581_LEFT_MLO_1,ok,10,8,0.9987486764847435,38367,38367,1.0,1.0
Mass-Training_P_01593_LEFT_CC_1,ok,25,24,0.9996295738942202,133434,133081,1.0026525198938991,0.9973544973544973
Mass-Training_P_01600_RIGHT_MLO_2,ok,14,13,0.9998148942793919,174105,173375,1.0042105263157894,0.9958071278825996
Mass-Training_P_01593_LEFT_MLO_1,ok,16,15,0.9997193089897676,117306,117306,1.0,1.0
Mass-Training_P_01591_LEFT_MLO_1,ok,30,29,0.9995341759572685,87615,87615,1.0,1.0
Mass-Training_P_01600_RIGHT_MLO_1,ok,11,10,0.9998523808854335,227430,227430,1.0,1.0
Mass-Training_P_01600_RIGHT_CC_1,ok,11,10,0.9998144890452583,229670,229670,1.0,1.0
Mass-Training_P_01596_RIGHT_MLO_2,ok,18,17,0.9998714020953894,182204,182204,1.0,1.0
Mass-Training_P_01596_RIGHT_MLO_1,ok,9,8,0.9997501405459429,104160,104160,1.0,1.0
Mass-Training_P_01604_LEFT_CC_1,ok,15,14,0.999526188835286,65720,65720,1.0,1.0
Mass-Training_P_01612_LEFT_MLO_1,ok,17,16,0.9998013323973882,258300,258300,1.0,1.0
Mass-Training_P_01606_RIGHT_MLO_1,ok,4,3,0.999790838736666,46655,46004,1.0141509433962264,0.986046511627907
Mass-Training_P_01608_RIGHT_MLO_1,ok,4,3,0.9996217374858152,35931,35931,1.0,1.0
Mass-Training_P_01612_LEFT_CC_1,ok,30,29,0.9996744668448266,196652,196652,1.0,1.0
Mass-Training_P_01604_LEFT_MLO_1,ok,12,11,0.9998400426552919,116510,116510,1.0,1.0
Mass-Training_P_01611_RIGHT_CC_1,ok,5,4,0.9994513934606101,33480,33480,1.0,1.0
Mass-Training_P_01613_LEFT_CC_1,ok,15,14,0.9997816173164622,149640,149640,1.0,1.0
Mass-Training_P_01608_RIGHT_CC_1,ok,5,4,0.9995934959349594,33507,33507,1.0,1.0
Mass-Training_P_01611_RIGHT_MLO_1,ok,12,11,0.9989659756758088,36270,36270,1.0,1.0
Mass-Training_P_01613_LEFT_MLO_1,ok,17,16,0.9998638685686855,208833,208833,1.0,1.0
Mass-Training_P_01619_LEFT_CC_1,ok,14,13,0.9995633621117396,75858,75858,1.0,1.0
Mass-Training_P_01620_RIGHT_CC_1,ok,7,6,0.9998792392070042,142128,142128,1.0,1.0
Mass-Training_P_01632_LEFT_MLO_1,ok,14,13,0.9985007496251874,25704,25704,1.0,1.0
Mass-Training_P_01621_RIGHT_MLO_1,ok,12,11,0.9995065383666419,52836,52836,1.0,1.0
Mass-Training_P_01619_LEFT_MLO_1,ok,10,9,0.9998900700253939,129536,129536,1.0,1.0
Mass-Training_P_01632_LEFT_CC_2,ok,7,6,0.9996175908221797,29141,29141,1.0,1.0
Mass-Training_P_01620_RIGHT_MLO_1,ok,13,12,0.9998298725835192,174440,174440,1.0,1.0
Mass-Training_P_01630_RIGHT_MLO_1,ok,13,12,0.9997649468612011,90144,90144,1.0,1.0
Mass-Training_P_01632_LEFT_CC_1,ok,9,8,0.9991095280498664,27189,27189,1.0,1.0
Mass-Training_P_01621_RIGHT_CC_1,ok,10,9,0.9994595220630815,42074,42074,1.0,1.0
Mass-Training_P_01632_LEFT_MLO_2,ok,10,9,0.9993259184361307,35478,35478,1.0,1.0
Mass-Training_P_01635_RIGHT_CC_1,ok,7,6,0.9997859130807107,71545,71545,1.0,1.0
Mass-Training_P_01633_RIGHT_MLO_1,ok,3,2,0.9998973516731677,26820,26820,1.0,1.0
Mass-Training_P_01632_RIGHT_CC_1,ok,30,29,0.9995270558650841,130515,130515,1.0,1.0
Mass-Training_P_01632_RIGHT_MLO_1,ok,23,22,0.9996944491597352,150463,150463,1.0,1.0
Mass-Training_P_01633_RIGHT_CC_1,ok,9,8,0.999626233429682,65070,64800,1.0041666666666667,0.995850622406639
Mass-Training_P_01635_LEFT_MLO_1,ok,6,5,0.99963398267518,79170,79170,1.0,1.0
Mass-Training_P_01635_LEFT_CC_1,ok,20,19,0.9993599317260508,78100,78100,1.0,1.0
Mass-Training_P_01634_LEFT_CC_1,ok,12,11,0.9997719119995023,66555,66555,1.0,1.0
Mass-Training_P_01634_LEFT_MLO_1,ok,9,7,0.9995125399107948,58985,58985,1.0,1.0
Mass-Training_P_01638_RIGHT_CC_1,ok,2,1,0.9999600143948179,36582,36582,1.0,1.0
Mass-Training_P_01637_LEFT_MLO_1,ok,14,13,0.9996593591084941,82852,82544,1.0037313432835822,0.9962825278810409
Mass-Training_P_01635_RIGHT_MLO_1,ok,11,10,0.9996697271946627,75763,75446,1.004201680672269,0.99581589958159
Mass-Training_P_01642_RIGHT_CC_1,ok,13,12,0.9993507336709518,44440,44238,1.004566210045662,0.9954545454545455
Mass-Training_P_01642_RIGHT_MLO_1,ok,1,0,1.0,40590,40590,1.0,1.0
Mass-Training_P_01638_RIGHT_MLO_1,ok,2,1,0.9999587186261559,38025,38025,1.0,1.0
Mass-Training_P_01644_LEFT_CC_1,ok,6,5,0.9993440667859272,25550,25200,1.0138888888888888,0.9863013698630136
Mass-Training_P_01641_LEFT_MLO_1,ok,5,4,0.9998938118877592,64190,64190,1.0,1.0
Mass-Training_P_01636_RIGHT_MLO_1,ok,4,3,0.9999586719933875,107512,107512,1.0,1.0
Mass-Training_P_01644_RIGHT_CC_1,ok,6,5,0.9997544694237704,91932,91932,1.0,1.0
Mass-Training_P_01644_LEFT_MLO_1,ok,9,8,0.9994933443876376,32384,32200,1.0057142857142858,0.9943181818181818
Mass-Training_P_01650_LEFT_MLO_1,ok,6,5,0.9997455542676204,62088,62088,1.0,1.0
Mass-Training_P_01644_RIGHT_MLO_1,ok,3,2,0.9999418181818182,106176,106176,1.0,1.0
Mass-Training_P_01641_LEFT_CC_1,ok,10,9,0.9997776903739932,102718,102718,1.0,1.0
Mass-Training_P_01646_LEFT_MLO_1,ok,6,5,0.9997101809299052,40320,40320,1.0,1.0
Mass-Training_P_01652_RIGHT_CC_1,ok,10,9,0.99966359901002,64925,64925,1.0,1.0
Mass-Training_P_01649_LEFT_CC_1,ok,8,7,0.999687640995384,46060,46060,1.0,1.0
Mass-Training_P_01650_LEFT_CC_1,ok,7,6,0.99977518996448,71815,71815,1.0,1.0
Mass-Training_P_01646_LEFT_CC_1,ok,4,3,0.9997016817690271,44660,44660,1.0,1.0
Mass-Training_P_01656_LEFT_CC_1,ok,3,1,0.9992068922617566,91448,90880,1.00625,0.9937888198757764
Mass-Training_P_01654_RIGHT_CC_1,ok,26,25,0.9995802701533921,141515,141515,1.0,1.0
Mass-Training_P_01656_LEFT_MLO_3,ok,20,19,0.9997338065661047,173600,173600,1.0,1.0
Mass-Training_P_01656_LEFT_CC_2,ok,15,14,0.9997742816513554,158800,158800,1.0,1.0
Mass-Training_P_01663_RIGHT_CC_1,ok,10,9,0.9999431152371526,231312,231312,1.0,1.0
Mass-Training_P_01654_RIGHT_MLO_1,ok,4,2,0.9995426181841942,51450,51450,1.0,1.0
Mass-Training_P_01656_LEFT_MLO_1,ok,4,3,0.9998242118832766,51986,51799,1.0036101083032491,0.9964028776978417
Mass-Training_P_01656_LEFT_MLO_2,ok,15,14,0.9997602684992808,138368,137616,1.005464480874317,0.9945652173913043
Mass-Training_P_01653_RIGHT_MLO_1,ok,15,14,0.9995044469366996,63440,63440,1.0,1.0
Mass-Training_P_01652_RIGHT_MLO_1,ok,9,8,0.9994976710201845,36064,36064,1.0,1.0
Mass-Training_P_01671_LEFT_MLO_1,ok,23,22,0.9998524227269,266000,266000,1.0,1.0
Mass-Training_P_01663_RIGHT_MLO_1,ok,29,28,0.9998179542610081,318588,318588,1.0,1.0
Mass-Training_P_01671_LEFT_CC_1,ok,22,21,0.9998212644265142,258456,258456,1.0,1.0
Mass-Training_P_01668_LEFT_MLO_1,ok,35,34,0.9998459930336423,462820,462820,1.0,1.0
Mass-Training_P_01668_LEFT_CC_1,ok,30,27,0.9997073000015908,487720,487720,1.0,1.0
Mass-Training_P_01674_LEFT_CC_1,ok,16,15,0.9996796261048188,70478,70478,1.0,1.0
Mass-Training_P_01675_RIGHT_MLO_1,ok,4,3,0.9999205008446785,80940,80940,1.0,1.0
Mass-Training_P_01669_LEFT_MLO_1,ok,6,5,0.9999663014114092,291760,291760,1.0,1.0
Mass-Training_P_01675_RIGHT_CC_1,ok,6,5,0.9997453905073094,81740,81204,1.0066006600660067,0.9934426229508196
Mass-Training_P_01669_LEFT_CC_1,ok,14,13,0.9998969998340553,260400,260400,1.0,1.0
Mass-Training_P_01682_LEFT_MLO_1,ok,17,16,0.9998670428246752,435169,435169,1.0,1.0
Mass-Training_P_01682_LEFT_CC_1,ok,12,11,0.9998834561526186,174570,174570,1.0,1.0
Mass-Training_P_01685_RIGHT_MLO_1,ok,19,18,0.999793654068983,178476,178476,1.0,1.0
Mass-Training_P_01686_RIGHT_MLO_1,ok,6,5,0.9998456296655677,148852,148852,1.0,1.0
Mass-Training_P_01685_RIGHT_CC_1,ok,22,20,0.9996381229595248,175512,175512,1.0,1.0
Mass-Training_P_01686_RIGHT_CC_1,ok,7,6,0.9998998268435438,125904,125904,1.0,1.0
Mass-Training_P_01689_LEFT_MLO_1,ok,13,12,0.9997416974169742,99855,99855,1.0,1.0
Mass-Training_P_01680_LEFT_MLO_1,ok,17,16,0.9996367598982928,85004,85004,1.0,1.0
Mass-Training_P_01694_RIGHT_CC_1,ok,8,6,0.9994865686355048,83628,83628,1.0,1.0
Mass-Training_P_01687_RIGHT_CC_1,ok,14,13,0.9995807748267613,60552,60552,1.0,1.0
Mass-Training_P_01694_RIGHT_MLO_1,ok,1,0,1.0,26316,26316,1.0,1.0
Mass-Training_P_01698_RIGHT_CC_1,ok,10,9,0.9993235320645801,35898,35898,1.0,1.0
Mass-Training_P_01701_LEFT_CC_1,ok,12,11,0.9998835584536563,201845,201845,1.0,1.0
Mass-Training_P_01687_RIGHT_MLO_1,ok,8,7,0.9997605793978572,48278,48278,1.0,1.0
Mass-Training_P_01710_LEFT_CC_1,ok,1,0,1.0,47520,47520,1.0,1.0
Mass-Training_P_01698_RIGHT_MLO_1,ok,12,11,0.9993554624556881,35175,34800,1.0107758620689655,0.9893390191897654
Mass-Training_P_01701_LEFT_MLO_1,ok,19,17,0.9997758930661315,342160,342160,1.0,1.0
Mass-Training_P_01710_LEFT_MLO_1,ok,7,6,0.9998541529935098,103740,103740,1.0,1.0
Mass-Training_P_01712_LEFT_CC_1,ok,3,2,0.9999622242369296,71424,71424,1.0,1.0
Mass-Training_P_01714_RIGHT_CC_1,ok,2,1,0.9999374570016887,47672,47672,1.0,1.0
Mass-Training_P_01712_LEFT_MLO_1,ok,9,8,0.9998479463250527,72336,72336,1.0,1.0
Mass-Training_P_01702_RIGHT_CC_1,ok,14,13,0.9996266799402688,84708,84708,1.0,1.0
Mass-Training_P_01702_RIGHT_MLO_1,ok,1,0,1.0,52785,52785,1.0,1.0
Mass-Training_P_01712_RIGHT_MLO_1,ok,6,5,0.9995727930182173,48564,48564,1.0,1.0
Mass-Training_P_01714_RIGHT_MLO_1,ok,5,4,0.9998067472806582,52836,52836,1.0,1.0
Mass-Training_P_01715_RIGHT_CC_1,ok,17,16,0.9997630839698102,148980,148980,1.0,1.0
Mass-Training_P_01712_RIGHT_CC_1,ok,6,5,0.9997912055789869,35520,35520,1.0,1.0
Mass-Training_P_01715_RIGHT_MLO_1,ok,19,18,0.9996990001570434,116127,116127,1.0,1.0
Mass-Training_P_01737_RIGHT_CC_1,ok,11,10,0.9997330615414483,61308,60840,1.0076923076923077,0.9923664122137404
Mass-Training_P_01725_RIGHT_CC_1,ok,26,25,0.9997792760253632,229775,229775,1.0,1.0
Mass-Training_P_01735_RIGHT_CC_1,ok,2,1,0.9998849582973828,32526,32526,1.0,1.0
Mass-Training_P_01735_RIGHT_MLO_1,ok,2,1,0.9998907247136988,76796,76796,1.0,1.0
Mass-Training_P_01717_LEFT_MLO_1,ok,21,20,0.9995990979704334,118218,118218,1.0,1.0
Mass-Training_P_01733_RIGHT_MLO_1,ok,9,8,0.9993542327110485,30438,30438,1.0,1.0
Mass-Training_P_01717_LEFT_CC_1,ok,7,6,0.9999061196572027,125488,125488,1.0,1.0
Mass-Training_P_01720_RIGHT_CC_1,ok,19,18,0.999671558258996,115456,115128,1.002849002849003,0.9971590909090909
Mass-Training_P_01725_RIGHT_MLO_1,ok,23,22,0.9997722338873269,229080,229080,1.0,1.0
Mass-Training_P_01720_RIGHT_MLO_1,ok,10,9,0.999759111262257,105944,105944,1.0,1.0
Mass-Training_P_01745_RIGHT_MLO_1,ok,22,21,0.9995926626721329,124560,124560,1.0,1.0
Mass-Training_P_01749_LEFT_CC_1,ok,9,8,0.9997438524590164,57117,57117,1.0,1.0
Mass-Training_P_01737_RIGHT_MLO_1,ok,12,11,0.9994760086832847,63784,63784,1.0,1.0
Mass-Training_P_01739_RIGHT_CC_1,ok,12,11,0.9996312593721576,63869,63580,1.0045454545454546,0.995475113122172
Mass-Training_P_01744_LEFT_MLO_1,ok,5,4,0.9996848209783157,25432,25432,1.0,1.0
Mass-Training_P_01739_LEFT_MLO_1,ok,11,10,0.9997398678528693,99189,99189,1.0,1.0
Mass-Training_P_01751_LEFT_CC_1,ok,8,7,0.9998078524306667,74046,74046,1.0,1.0
Mass-Training_P_01739_LEFT_CC_1,ok,22,21,0.9996923404607794,112189,112189,1.0,1.0
Mass-Training_P_01749_LEFT_MLO_1,ok,17,15,0.9994603859827323,135450,135450,1.0,1.0
Mass-Training_P_01739_RIGHT_MLO_1,ok,11,10,0.999659682045797,73983,73983,1.0,1.0
Mass-Training_P_01757_RIGHT_CC_1,ok,1,0,1.0,98988,98988,1.0,1.0
Mass-Training_P_01753_RIGHT_CC_1,ok,9,8,0.9997345508600552,67077,67077,1.0,1.0
Mass-Training_P_01757_RIGHT_MLO_1,ok,6,5,0.9997930628293087,104308,104308,1.0,1.0
Mass-Training_P_01755_RIGHT_MLO_1,ok,12,11,0.9997796278158668,137472,137088,1.0028011204481793,0.9972067039106145
Mass-Training_P_01753_RIGHT_MLO_1,ok,14,13,0.9997835790612741,105747,105398,1.0033112582781456,0.9966996699669967
Mass-Training_P_01754_RIGHT_CC_1,ok,5,4,0.9998003935099375,52430,52430,1.0,1.0
Mass-Training_P_01751_LEFT_MLO_1,ok,11,10,0.9997197898423817,82818,82818,1.0,1.0
Mass-Training_P_01754_RIGHT_MLO_1,ok,2,1,0.9999771632145059,63736,63736,1.0,1.0
Mass-Training_P_01761_LEFT_CC_1,ok,13,12,0.99967155682067,69222,69222,1.0,1.0
Mass-Training_P_01755_RIGHT_CC_1,ok,13,12,0.9997612795416567,110838,110838,1.0,1.0
Mass-Training_P_01776_RIGHT_CC_1,ok,8,7,0.9997950651692762,95757,95049,1.0074487895716946,0.9926062846580407
Mass-Training_P_01775_LEFT_MLO_1,ok,19,18,0.999887481966976,415494,415494,1.0,1.0
Mass-Training_P_01768_LEFT_MLO_1,ok,15,14,0.9998470870074927,210168,210168,1.0,1.0
Mass-Training_P_01768_LEFT_CC_1,ok,9,8,0.9998132377110414,75852,75852,1.0,1.0
Mass-Training_P_01785_RIGHT_CC_1,ok,8,7,0.9996209454702983,27632,27632,1.0,1.0
Mass-Training_P_01785_RIGHT_MLO_1,ok,14,13,0.9994665402169403,62667,62667,1.0,1.0
Mass-Training_P_01776_RIGHT_MLO_1,ok,9,8,0.9997799674734525,142443,142443,1.0,1.0
Mass-Training_P_01780_LEFT_MLO_1,ok,17,16,0.9998849832340945,343860,343339,1.0015174506828528,0.9984848484848485
Mass-Training_P_01780_LEFT_CC_1,ok,5,4,0.9999298056787206,161325,161325,1.0,1.0
Mass-Training_P_01761_LEFT_MLO_1,ok,13,12,0.9994423843644575,63624,63383,1.0038022813688212,0.9962121212121212
Mass-Training_P_01786_LEFT_CC_1,ok,12,11,0.9998015115657684,103459,103459,1.0,1.0
Mass-Training_P_01801_RIGHT_CC_1,ok,2,1,0.9999477178857114,30798,30798,1.0,1.0
Mass-Training_P_01799_LEFT_MLO_1,ok,20,18,0.9997544261216471,323628,323628,1.0,1.0
Mass-Training_P_01799_LEFT_CC_1,ok,3,2,0.9999697309077701,109512,109512,1.0,1.0
Mass-Training_P_01790_LEFT_MLO_1,ok,20,19,0.9996549058583182,111548,111195,1.0031746031746032,0.9968354430379747
Mass-Training_P_01790_LEFT_CC_1,ok,27,26,0.9995629775794255,114985,114985,1.0,1.0
Mass-Training_P_01788_RIGHT_CC_1,ok,5,4,0.9998330336501413,128520,128520,1.0,1.0
Mass-Training_P_01788_RIGHT_MLO_1,ok,22,21,0.999757747423737,165888,165888,1.0,1.0
Mass-Training_P_01798_LEFT_CC_1,ok,9,8,0.9998597691800704,95858,95858,1.0,1.0
Mass-Training_P_01798_LEFT_MLO_1,ok,9,8,0.9997868418742869,108474,108474,1.0,1.0
Mass-Training_P_01802_LEFT_MLO_1,ok,7,6,0.9996585671200137,30750,30750,1.0,1.0
Mass-Training_P_01801_RIGHT_MLO_1,ok,3,2,0.9996815286624203,35442,35442,1.0,1.0
Mass-Training_P_01803_RIGHT_MLO_2,ok,7,6,0.9998013282624737,64236,64236,1.0,1.0
Mass-Training_P_01803_RIGHT_CC_2,ok,7,6,0.9997823342475295,82077,82077,1.0,1.0
Mass-Training_P_01804_LEFT_MLO_1,ok,12,11,0.999514352171357,70863,70863,1.0,1.0
Mass-Training_P_01814_RIGHT_CC_1,ok,3,2,0.9999423298731257,205656,205656,1.0,1.0
Mass-Training_P_01805_RIGHT_MLO_1,ok,16,14,0.9996386429653514,115656,115656,1.0,1.0
Mass-Training_P_01805_LEFT_CC_1,ok,15,14,0.9996688980061902,105138,105138,1.0,1.0
Mass-Training_P_01805_LEFT_MLO_1,ok,12,11,0.9997499868414127,120754,120754,1.0,1.0
Mass-Training_P_01817_RIGHT_CC_1,ok,10,9,0.9997602493406856,63433,63433,1.0,1.0
Mass-Training_P_01816_LEFT_MLO_1,ok,28,25,0.9991063834368709,157573,157573,1.0,1.0
Mass-Training_P_01822_LEFT_CC_1,ok,12,11,0.9995070606315423,57750,56784,1.0170118343195267,0.9832727272727273
Mass-Training_P_01816_LEFT_CC_1,ok,23,22,0.9996825585778625,179262,178396,1.0048543689320388,0.9951690821256038
Mass-Training_P_01822_LEFT_MLO_1,ok,16,15,0.9995573377773148,68796,68796,1.0,1.0
Mass-Training_P_01817_RIGHT_MLO_1,ok,11,10,0.9997900963648507,74930,74930,1.0,1.0
Mass-Training_P_01819_RIGHT_CC_1,ok,11,10,0.9994657009706432,55414,55414,1.0,1.0
Mass-Training_P_01821_LEFT_CC_1,ok,16,15,0.9997773995024224,111650,111650,1.0,1.0
Mass-Training_P_01824_RIGHT_CC_1,ok,5,4,0.9995617132143466,66216,66216,1.0,1.0
Mass-Training_P_01821_LEFT_MLO_1,ok,12,11,0.9998330811003294,122549,122549,1.0,1.0
Mass-Training_P_01841_RIGHT_CC_1,ok,13,12,0.9997323116561543,94080,93786,1.0031347962382444,0.996875
Mass-Training_P_01841_RIGHT_MLO_1,ok,16,15,0.9996977329974811,91553,91553,1.0,1.0
Mass-Training_P_01831_RIGHT_MLO_1,ok,3,2,0.9998956866426746,61912,61912,1.0,1.0
Mass-Training_P_01824_RIGHT_MLO_1,ok,14,13,0.9995674220758934,73060,73060,1.0,1.0
Mass-Training_P_01829_LEFT_MLO_1,ok,8,7,0.9998877539566731,109989,109989,1.0,1.0
Mass-Training_P_01840_RIGHT_MLO_1,ok,7,6,0.9998436441340491,84656,84656,1.0,1.0
Mass-Training_P_01831_RIGHT_CC_1,ok,3,2,0.9999511360860005,79920,79920,1.0,1.0
Mass-Training_P_01826_RIGHT_CC_1,ok,4,3,0.9999232937657008,73341,73341,1.0,1.0
Mass-Training_P_01832_RIGHT_MLO_1,ok,10,9,0.999874349760008,115500,115500,1.0,1.0
Mass-Training_P_01826_RIGHT_MLO_1,ok,18,17,0.9997394915487994,99936,99936,1.0,1.0
Mass-Training_P_01844_RIGHT_MLO_1,ok,33,32,0.999622171005403,154980,154224,1.0049019607843137,0.9951219512195122
Mass-Training_P_01860_RIGHT_CC_1,ok,10,9,0.999548889139506,78945,78945,1.0,1.0
Mass-Training_P_01848_RIGHT_MLO_1,ok,15,14,0.9996965881335619,101382,101382,1.0,1.0
Mass-Training_P_01853_LEFT_CC_1,ok,6,5,0.9995009268501355,45100,45100,1.0,1.0
Mass-Training_P_01850_RIGHT_CC_1,ok,13,12,0.9998188521620527,148428,148428,1.0,1.0
Mass-Training_P_01849_RIGHT_CC_1,ok,13,12,0.99901093466674,35422,35422,1.0,1.0
Mass-Training_P_01853_LEFT_MLO_1,ok,4,2,0.9993876301285977,37736,36676,1.0289017341040463,0.9719101123595506
